AGENCY #,AGENCY TITLE,ROLE,SERVICE TYPE,FULL/PART-TIME,ANNUAL SALARY
58090,OUS - ACME University,PHE UP Professor,Faculty,Full-Time,105777
58090,OUS - ACME University,PHE UP Professor,Faculty,Full-Time,91188
58090,OUS - ACME University,PHE UP Research Associate,Faculty,Full-Time,51786
58090,OUS - ACME University,PHE UP Sr Instructor II,Faculty,Full-Time,45063
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,2499
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,5831
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,3360
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,9996
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,4165
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,5831
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,2499
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,4998
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,4165
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,3412
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,4165
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,2499
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,7536
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,PHE UT Salary Pool < .50,Faculty,Part-Time,5831
58090,OUS - ACME University,PHL UP Assistant Professor,Faculty,Full-Time,58140
58090,OUS - ACME University,PHL UP Assistant Professor,Faculty,Full-Time,59661
58090,OUS - ACME University,PHL UP Assoc Prof,Faculty,Full-Time,58077
58090,OUS - ACME University,PHL UP Associate Professor,Faculty,Full-Time,65637
58090,OUS - ACME University,PHL UP Associate Professor,Faculty,Full-Time,67563
58090,OUS - ACME University,PHL UP Asst Professor,Faculty,Full-Time,43605
58090,OUS - ACME University,PHL UP Asst Professor (UGE),Faculty,Full-Time,60030
58090,OUS - ACME University,PHL UP Instructor,Faculty,Full-Time,43605
58090,OUS - ACME University,PHL UP Professor,Faculty,Full-Time,80748
58090,OUS - ACME University,PHL UP Senior Instructor I,Faculty,Full-Time,46962
58090,OUS - ACME University,PHL UP Sr Instructor I,Faculty,Full-Time,44073
58090,OUS - ACME University,PHL UP Sr Instructor I,Faculty,Full-Time,46962
58090,OUS - ACME University,PHL UT Salary Pool < .50,Faculty,Part-Time,3682
58090,OUS - ACME University,PHL UT Salary Pool < .50,Faculty,Part-Time,3420
58090,OUS - ACME University,PHL UT Salary Pool < .50,Faculty,Part-Time,7560
58090,OUS - ACME University,PHL UT Salary Pool < .50,Faculty,Part-Time,6664
58090,OUS - ACME University,PHL UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PHL UT Salary Pool < .50,Faculty,Part-Time,3706
58090,OUS - ACME University,PHL UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PHY UP Asc Prof,Faculty,Full-Time,66582
58090,OUS - ACME University,PHY UP Asc Prof,Faculty,Full-Time,71451
58090,OUS - ACME University,PHY UP Asc Prof,Faculty,Full-Time,71955
58090,OUS - ACME University,PHY UP Associate Professor,Faculty,Full-Time,69480
58090,OUS - ACME University,PHY UP Asst Prof,Faculty,Full-Time,59949
58090,OUS - ACME University,PHY UP Instructor,Faculty,Full-Time,40005
58090,OUS - ACME University,PHY UP Post Doc Rsch Asst,Faculty,Full-Time,48816
58090,OUS - ACME University,PHY UP Prof,Faculty,Full-Time,136314
58090,OUS - ACME University,PHY UP Prof,Faculty,Full-Time,106200
58090,OUS - ACME University,PHY UP Prof,Faculty,Full-Time,96399
58090,OUS - ACME University,PHY UP Prof,Faculty,Full-Time,114084
58090,OUS - ACME University,PHY UP Prof,Faculty,Full-Time,119259
58090,OUS - ACME University,PHY UP Professor,Faculty,Full-Time,107307
58090,OUS - ACME University,PHY UP Professor,Faculty,Full-Time,72972
58090,OUS - ACME University,PHY UP Rsch Asc Prof,Faculty,Full-Time,66042
58090,OUS - ACME University,PHY UP Rsrch Asst Professor,Faculty,Full-Time,40885
58090,OUS - ACME University,PHY UT Salary Pool < .50,Faculty,Part-Time,10064
58090,OUS - ACME University,POL UP Asc Professor,Faculty,Full-Time,69120
58090,OUS - ACME University,POL UP Assc Professor,Faculty,Full-Time,80550
58090,OUS - ACME University,POL UP Assistant Professor,Faculty,Full-Time,65394
58090,OUS - ACME University,POL UP Assistant Professor,Faculty,Full-Time,61506
58090,OUS - ACME University,POL UP Assoc Prof,Faculty,Full-Time,61173
58090,OUS - ACME University,POL UP Associate Professor,Faculty,Full-Time,66024
58090,OUS - ACME University,POL UP Asst Prof,Faculty,Full-Time,63414
58090,OUS - ACME University,POL UP Professor,Faculty,Full-Time,88947
58090,OUS - ACME University,POL UP Professor,Faculty,Full-Time,95688
58090,OUS - ACME University,POL UP Professor (POL/INT),Faculty,Full-Time,102546
58090,OUS - ACME University,POL UT Salary Pool < .50,Faculty,Part-Time,3380
58090,OUS - ACME University,POL UT Salary Pool < .50,Faculty,Part-Time,3380
58090,OUS - ACME University,POL UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,POL UT Salary Pool < .50,Faculty,Part-Time,8952
58090,OUS - ACME University,POL UT Salary Pool < .50,Faculty,Part-Time,4480
58090,OUS - ACME University,PRC UP Research Assistant,Faculty,Full-Time,48816
58090,OUS - ACME University,PRC UP Rsch Asc,Faculty,Full-Time,65100
58090,OUS - ACME University,PRC UP Rsch Asc,Faculty,Full-Time,65388
58090,OUS - ACME University,PSY UP Asc Prof,Faculty,Full-Time,87183
58090,OUS - ACME University,PSY UP Assistant Professor,Faculty,Full-Time,77373
58090,OUS - ACME University,PSY UP Assistant Professor,Faculty,Full-Time,76284
58090,OUS - ACME University,PSY UP Assistant Professor,Faculty,Full-Time,82818
58090,OUS - ACME University,PSY UP Assistant Professor,Faculty,Full-Time,77373
58090,OUS - ACME University,PSY UP Assoc Prof,Faculty,Full-Time,111492
58090,OUS - ACME University,PSY UP Assoc Prof,Faculty,Full-Time,72738
58090,OUS - ACME University,PSY UP Associate Professor,Faculty,Full-Time,73017
58090,OUS - ACME University,PSY UP Associate Professor,Faculty,Full-Time,75789
58090,OUS - ACME University,PSY UP Asst Prof,Faculty,Full-Time,71874
58090,OUS - ACME University,PSY UP Professor,Faculty,Full-Time,87120
58090,OUS - ACME University,PSY UP Professor,Faculty,Full-Time,104967
58090,OUS - ACME University,PSY UP Professor,Faculty,Full-Time,94674
58090,OUS - ACME University,PSY UP Professor,Faculty,Full-Time,109314
58090,OUS - ACME University,PSY UP Professor,Faculty,Full-Time,110304
58090,OUS - ACME University,PSY UP Professor,Faculty,Full-Time,126423
58090,OUS - ACME University,PSY UP Professor,Faculty,Full-Time,94482
58090,OUS - ACME University,PSY UP Rsch Asst,Faculty,Full-Time,58428
58090,OUS - ACME University,PSY UP Rsch Asst/ProjectCoord,Faculty,Full-Time,54516
58090,OUS - ACME University,PSY UT Hourly AFT,Faculty,Part-Time,8278
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,6664
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,9996
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,6664
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,6664
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,9996
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,PSY UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,RRI UP PrjctMgr/RschAsc,Faculty,Full-Time,53472
58090,OUS - ACME University,RRI UP Project Mgr/RschAssc,Faculty,Full-Time,51912
58090,OUS - ACME University,RRI UP Research Associate,Faculty,Full-Time,50400
58090,OUS - ACME University,RRI UP Research Associate,Faculty,Full-Time,71760
58090,OUS - ACME University,RRI UP Research Associate,Faculty,Full-Time,53472
58090,OUS - ACME University,RRI UP Research Associate,Faculty,Full-Time,32502
58090,OUS - ACME University,RRI UP Research Associate,Faculty,Full-Time,36817
58090,OUS - ACME University,RRI UP Research Associate,Faculty,Full-Time,48374
58090,OUS - ACME University,RRI UP Research Associate,Faculty,Full-Time,58344
58090,OUS - ACME University,RRI UP Rsch Asc,Faculty,Full-Time,53472
58090,OUS - ACME University,RRI UP Rsch Asc Prof,Faculty,Full-Time,83016
58090,OUS - ACME University,RRI UP Sr Research Assistant,Faculty,Full-Time,25806
58090,OUS - ACME University,RRI UP Sr Research Assistant,Faculty,Full-Time,51108
58090,OUS - ACME University,RRI UP Sr Research Assistant,Faculty,Full-Time,32040
58090,OUS - ACME University,RRI UP Sr Research Assistant,Faculty,Full-Time,27606
58090,OUS - ACME University,RRI UP Sr Research Assistant I,Faculty,Full-Time,49656
58090,OUS - ACME University,RRI UP Sr Research Assistant I,Faculty,Full-Time,54672
58090,OUS - ACME University,RRI UP Sr Research Assistant I,Faculty,Full-Time,25182
58090,OUS - ACME University,RRI UP Sr Research Associate I,Faculty,Full-Time,73860
58090,OUS - ACME University,RRI UP Sr Research Associate I,Faculty,Full-Time,66979
58090,OUS - ACME University,RRI UP Sr Rsch Associate,Faculty,Full-Time,38392
58090,OUS - ACME University,RRI UP Sr Rsch Asst,Faculty,Part-Time,17519
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,16000
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,26181
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,14914
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,6425
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,6867
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,31345
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,23751
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,33048
58090,OUS - ACME University,RRI UT Salary Pool < .50,Faculty,Part-Time,28001
58090,OUS - ACME University,RRI UX Research Associate,Faculty,Full-Time,62112
58090,OUS - ACME University,RRI UX Rsch Asc Prof,Faculty,Full-Time,52302
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,135342
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,106272
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,129627
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,109809
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,105849
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,142803
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,126279
58090,OUS - ACME University,SBA UP Asc Prof,Faculty,Full-Time,147096
58090,OUS - ACME University,SBA UP AscProf/AcadDirCtrRlEst,Faculty,Full-Time,109917
58090,OUS - ACME University,SBA UP Assc Prof of Finance,Faculty,Full-Time,132948
58090,OUS - ACME University,SBA UP Assistant Professor,Faculty,Full-Time,134361
58090,OUS - ACME University,SBA UP Assistant Professor,Faculty,Full-Time,136629
58090,OUS - ACME University,SBA UP Assistant Professor,Faculty,Full-Time,131301
58090,OUS - ACME University,SBA UP Assoc Prof,Faculty,Full-Time,154017
58090,OUS - ACME University,SBA UP Assoc Prof,Faculty,Full-Time,134622
58090,OUS - ACME University,SBA UP Associate Professor,Faculty,Full-Time,119826
58090,OUS - ACME University,SBA UP Asst Prof,Faculty,Full-Time,65136
58090,OUS - ACME University,SBA UP Asst Prof,Faculty,Full-Time,73464
58090,OUS - ACME University,SBA UP Asst Prof,Faculty,Full-Time,132453
58090,OUS - ACME University,SBA UP Asst Prof,Faculty,Full-Time,128034
58090,OUS - ACME University,SBA UP Asst Prof,Faculty,Full-Time,74466
58090,OUS - ACME University,SBA UP Asst Prof NR,Faculty,Full-Time,111024
58090,OUS - ACME University,SBA UP Asst Professor,Faculty,Full-Time,105696
58090,OUS - ACME University,SBA UP Instructor,Faculty,Full-Time,61110
58090,OUS - ACME University,SBA UP Instructor,Faculty,Full-Time,59463
58090,OUS - ACME University,SBA UP Instructor,Faculty,Full-Time,64788
58090,OUS - ACME University,SBA UP Instructor,Faculty,Full-Time,58671
58090,OUS - ACME University,SBA UP Instructor,Faculty,Full-Time,78696
58090,OUS - ACME University,SBA UP Instructor NR,Faculty,Full-Time,21335
58090,OUS - ACME University,SBA UP Instructor NR,Faculty,Full-Time,61506
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,123453
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,139716
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,124884
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,122247
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,123003
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,127557
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,87982
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,154863
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,124668
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,120042
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,132660
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,153756
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,122661
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,130752
58090,OUS - ACME University,SBA UP Professor,Faculty,Full-Time,123084
58090,OUS - ACME University,SBA UP Sr Instructor I,Faculty,Full-Time,62667
58090,OUS - ACME University,SBA UP Sr Instructor I,Faculty,Full-Time,59238
58090,OUS - ACME University,SBA UP Sr Instructor I,Faculty,Full-Time,59193
58090,OUS - ACME University,SBA UP Sr Instructor I,Faculty,Full-Time,62712
58090,OUS - ACME University,SBA UP Sr Instructor I,Faculty,Full-Time,65025
58090,OUS - ACME University,SBA UP Sr Instructor I,Faculty,Full-Time,68229
58090,OUS - ACME University,SBA UP Sr Instructor I,Faculty,Full-Time,21335
58090,OUS - ACME University,SBA UP Sr Instructor II,Faculty,Full-Time,64575
58090,OUS - ACME University,SBA UP Visiting Professor NR,Faculty,Full-Time,107631
58090,OUS - ACME University,SBA UP Visiting Professor NR,Faculty,Full-Time,92250
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,6728
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,4998
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Full-Time,19992
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,1250
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,6664
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,2500
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,834
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,1321
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,SBA UT Salary Pool < .50,Faculty,Part-Time,3332
